feature,coefficient,abs_coefficient
cat__diag_1_211,-0.18689706741157236,0.18689706741157236
cat__diag_1_212,-0.4665172311531254,0.4665172311531254
cat__diag_1_214,-0.5836247948402553,0.5836247948402553
cat__diag_1_215,-0.6021616999650364,0.6021616999650364
cat__diag_1_216,-0.14398294999663924,0.14398294999663924
cat__diag_1_217,-0.16256214474933842,0.16256214474933842
cat__diag_1_218,-0.9576888531677981,0.9576888531677981
cat__diag_1_219,-0.11334024484668555,0.11334024484668555
cat__diag_1_220,0.33369728324558595,0.33369728324558595
cat__diag_1_223,-0.5252167526589845,0.5252167526589845
cat__diag_1_225,0.4099772559514815,0.4099772559514815
cat__diag_1_226,-1.1883807084646705,1.1883807084646705
cat__diag_1_227,-0.8508584272761701,0.8508584272761701
cat__diag_1_228,-0.42057235649033176,0.42057235649033176
cat__diag_1_229,-0.36381697436196536,0.36381697436196536
cat__diag_1_23,1.4550307929210744,1.4550307929210744
cat__diag_1_230,0.6897794307469796,0.6897794307469796
cat__diag_1_233,-0.4415458443770513,0.4415458443770513
cat__diag_1_235,-1.499798104160849,1.499798104160849
cat__diag_1_236,-0.20462561870199925,0.20462561870199925
cat__diag_1_237,-0.9210158759385577,0.9210158759385577
cat__diag_1_238,0.4905607607066343,0.4905607607066343
cat__diag_1_239,1.2579431195667639,1.2579431195667639
cat__diag_1_240,-0.13144694308316446,0.13144694308316446
cat__diag_1_241,0.2718254374775996,0.2718254374775996
cat__diag_1_242,-0.2487323836373432,0.2487323836373432
cat__diag_1_244,-1.0740288388159211,1.0740288388159211
cat__diag_1_245,-0.49714602497314975,0.49714602497314975
cat__diag_1_246,-0.1045439526902385,0.1045439526902385
cat__diag_1_250,-0.12851291742877194,0.12851291742877194
cat__diag_1_250.01,-0.07395339846054175,0.07395339846054175
cat__diag_1_250.02,-0.2897967523268821,0.2897967523268821
cat__diag_1_250.03,0.04362135523964746,0.04362135523964746
cat__diag_1_250.1,0.4030977242075438,0.4030977242075438
cat__diag_1_250.11,0.3138499674837825,0.3138499674837825
cat__diag_1_250.12,-0.03587776878614113,0.03587776878614113
cat__diag_1_250.13,0.3240087917738998,0.3240087917738998
cat__diag_1_250.2,-0.5780454931657589,0.5780454931657589
cat__diag_1_250.21,0.2772761811201605,0.2772761811201605
cat__diag_1_250.22,-0.2880669332722952,0.2880669332722952
cat__diag_1_250.23,0.5406230814446729,0.5406230814446729
cat__diag_1_250.3,0.3677599147691618,0.3677599147691618
cat__diag_1_250.31,1.2787594006562035,1.2787594006562035
cat__diag_1_250.32,0.40156395075011275,0.40156395075011275
cat__diag_1_250.33,-0.016928109112734423,0.016928109112734423
cat__diag_1_250.4,-0.06228291205767336,0.06228291205767336
cat__diag_1_250.41,1.2768197158250882,1.2768197158250882
cat__diag_1_250.42,0.7051641436132455,0.7051641436132455
cat__diag_1_250.43,0.831017405333247,0.831017405333247
cat__diag_1_250.5,-0.764289357283771,0.764289357283771
cat__diag_1_250.51,-0.1607662423722382,0.1607662423722382
cat__diag_1_250.52,-0.5766624375221852,0.5766624375221852
cat__diag_1_250.53,-0.4643168052939878,0.4643168052939878
cat__diag_1_250.6,0.5232518988028899,0.5232518988028899
cat__diag_1_250.7,0.3854708389378721,0.3854708389378721
cat__diag_1_250.8,0.17412835175813346,0.17412835175813346
cat__diag_1_250.81,0.19943720990579253,0.19943720990579253
cat__diag_1_250.82,0.37151557434541377,0.37151557434541377
cat__diag_1_250.83,-0.3997274878800996,0.3997274878800996
cat__diag_1_250.9,-0.6872563287999849,0.6872563287999849
cat__diag_1_250.91,-0.3754723066021148,0.3754723066021148
cat__diag_1_250.92,0.6966593321846137,0.6966593321846137
cat__diag_1_250.93,0.37009865565261646,0.37009865565261646
cat__diag_1_251,0.40605560734436785,0.40605560734436785
cat__diag_1_252,-0.2702121556093658,0.2702121556093658
cat__diag_1_253,-0.06535172076748741,0.06535172076748741
cat__diag_1_255,0.6368179740628336,0.6368179740628336
cat__diag_1_261,-0.17950507655044948,0.17950507655044948
cat__diag_1_262,-0.10467549485214683,0.10467549485214683
cat__diag_1_263,1.8083478918679088,1.8083478918679088
cat__diag_1_266,-0.48765990927149855,0.48765990927149855
cat__diag_1_27,0.533601089889423,0.533601089889423
cat__diag_1_271,1.840066276380627,1.840066276380627
cat__diag_1_272,-0.6132739849983901,0.6132739849983901
cat__diag_1_273,-0.47960570910006817,0.47960570910006817
cat__diag_1_274,0.2227389722260777,0.2227389722260777
cat__diag_1_275,-0.47380544442081557,0.47380544442081557
cat__diag_1_276,0.34086811193514915,0.34086811193514915
cat__diag_1_277,0.41924362585487884,0.41924362585487884
cat__diag_1_278,-0.09447315076012827,0.09447315076012827
cat__diag_1_279,0.745995625721888,0.745995625721888
cat__diag_1_280,0.18712417110374466,0.18712417110374466
cat__diag_1_281,1.4405547681508584,1.4405547681508584
cat__diag_1_282,0.26840101364715974,0.26840101364715974
cat__diag_1_283,-0.7786046780425139,0.7786046780425139
cat__diag_1_284,0.05148596722249055,0.05148596722249055
cat__diag_1_285,0.4063067890153941,0.4063067890153941
cat__diag_1_286,-0.5024558320269008,0.5024558320269008
cat__diag_1_287,0.9283075501405148,0.9283075501405148
cat__diag_1_288,0.2631108594750052,0.2631108594750052
cat__diag_1_289,-0.45408850593431094,0.45408850593431094
cat__diag_1_290,0.07038137308302057,0.07038137308302057
cat__diag_1_291,0.2379871160350652,0.2379871160350652
cat__diag_1_292,0.2929921390215843,0.2929921390215843
cat__diag_1_293,0.25714588537279903,0.25714588537279903
cat__diag_1_294,0.44174450285827077,0.44174450285827077
cat__diag_1_295,0.4601512203622078,0.4601512203622078
cat__diag_1_296,0.41623739435553747,0.41623739435553747
cat__diag_1_297,1.0091354743136427,1.0091354743136427
cat__diag_1_298,0.8451451793305059,0.8451451793305059
cat__diag_1_3,-1.0004799996522231,1.0004799996522231
cat__diag_1_300,-0.03840779536423244,0.03840779536423244
cat__diag_1_301,-0.27164892692155795,0.27164892692155795
cat__diag_1_303,-0.650774007728146,0.650774007728146
cat__diag_1_304,-1.817741264039751,1.817741264039751
cat__diag_1_305,-0.47876351780298615,0.47876351780298615
cat__diag_1_306,0.6710264755146763,0.6710264755146763
cat__diag_1_307,-0.033137428152639294,0.033137428152639294
cat__diag_1_308,-0.24941916508839374,0.24941916508839374
cat__diag_1_309,0.18271659581375493,0.18271659581375493
cat__diag_1_31,0.528564307402487,0.528564307402487
cat__diag_1_310,0.5366684744409115,0.5366684744409115
cat__diag_1_311,0.3880872055933049,0.3880872055933049
cat__diag_1_312,0.8335255850581278,0.8335255850581278
cat__diag_1_314,-0.13481172672788885,0.13481172672788885
cat__diag_1_318,-0.15798700319024606,0.15798700319024606
cat__diag_1_320,-1.065069770903147,1.065069770903147
cat__diag_1_323,-0.9829758817109734,0.9829758817109734
cat__diag_1_324,-0.5106765386186982,0.5106765386186982
cat__diag_1_325,-0.15229976716919938,0.15229976716919938
cat__diag_1_327,0.14244850257394923,0.14244850257394923
cat__diag_1_331,0.11111498339487327,0.11111498339487327
cat__diag_1_332,0.3056599244017536,0.3056599244017536
cat__diag_1_333,-0.5982762692077134,0.5982762692077134
cat__diag_1_335,-0.7439685681980225,0.7439685681980225
cat__diag_1_336,-0.4670366901879375,0.4670366901879375
cat__diag_1_337,-0.8796292485479008,0.8796292485479008
cat__diag_1_338,0.9865417914930057,0.9865417914930057
cat__diag_1_34,0.9119368504794036,0.9119368504794036
cat__diag_1_340,0.7927090910199558,0.7927090910199558
cat__diag_1_341,0.7706997827807078,0.7706997827807078
cat__diag_1_342,-0.42104098367252296,0.42104098367252296
cat__diag_1_344,-0.5797862711366283,0.5797862711366283
cat__diag_1_345,0.046532061705661244,0.046532061705661244
cat__diag_1_346,-0.36208344340468485,0.36208344340468485
cat__diag_1_347,1.1533669421614021,1.1533669421614021
cat__diag_1_348,0.6450565799258177,0.6450565799258177
cat__diag_1_349,-0.2581850703335684,0.2581850703335684
cat__diag_1_35,-0.7179758987652354,0.7179758987652354
cat__diag_1_350,-0.26655264587954614,0.26655264587954614
cat__diag_1_351,-0.34287602245656007,0.34287602245656007
cat__diag_1_352,0.5932872253954282,0.5932872253954282
cat__diag_1_353,-0.7507363352347287,0.7507363352347287
cat__diag_1_354,0.3979817591737079,0.3979817591737079
cat__diag_1_355,-0.006758192982286648,0.006758192982286648
cat__diag_1_356,2.2580850749520303,2.2580850749520303
cat__diag_1_357,0.1964889423221782,0.1964889423221782
cat__diag_1_358,1.5564120828458508,1.5564120828458508
cat__diag_1_359,0.9909223197953224,0.9909223197953224
cat__diag_1_36,-0.2492167747786656,0.2492167747786656
cat__diag_1_360,-0.14118341337052878,0.14118341337052878
cat__diag_1_361,-0.3300286264636972,0.3300286264636972
cat__diag_1_362,-0.8664841820447834,0.8664841820447834
cat__diag_1_363,-0.11633280955415126,0.11633280955415126
cat__diag_1_365,-0.14654428265966365,0.14654428265966365
cat__diag_1_368,0.6131689018632993,0.6131689018632993
cat__diag_1_369,-0.4069586642471842,0.4069586642471842
cat__diag_1_370,-0.4814581226792189,0.4814581226792189
cat__diag_1_372,-0.0854016547971418,0.0854016547971418
cat__diag_1_374,0.9903445390369533,0.9903445390369533
cat__diag_1_375,-0.1196378097127397,0.1196378097127397
cat__diag_1_376,0.6865780609179657,0.6865780609179657
cat__diag_1_377,-0.23394916701305035,0.23394916701305035
cat__diag_1_378,-1.1435104051838338,1.1435104051838338
cat__diag_1_379,-0.4157071663719945,0.4157071663719945
cat__diag_1_38,0.2067734063678998,0.2067734063678998
cat__diag_1_380,-0.0036756736968813868,0.0036756736968813868
cat__diag_1_381,-0.10287381830192906,0.10287381830192906
cat__diag_1_382,-0.31950450451553136,0.31950450451553136
cat__diag_1_383,0.16740854126133484,0.16740854126133484
cat__diag_1_384,-0.2163676536087881,0.2163676536087881
cat__diag_1_385,-0.1348279545527125,0.1348279545527125
cat__diag_1_386,-0.9673761963706019,0.9673761963706019
cat__diag_1_388,-0.3994077801990159,0.3994077801990159
cat__diag_1_389,-0.20232332251581422,0.20232332251581422
cat__diag_1_39,-0.1654769809172718,0.1654769809172718
cat__diag_1_394,0.323831176736788,0.323831176736788
cat__diag_1_395,-0.45786510247864015,0.45786510247864015
cat__diag_1_396,0.912952259116754,0.912952259116754
cat__diag_1_397,0.8279425749697159,0.8279425749697159
cat__diag_1_398,0.0023403245747464483,0.0023403245747464483
cat__diag_1_401,0.3055502168336064,0.3055502168336064
cat__diag_1_402,0.37421625089417504,0.37421625089417504
cat__diag_1_403,0.6301556412815006,0.6301556412815006
cat__diag_1_404,0.4356288550842966,0.4356288550842966
cat__diag_1_405,-0.4433026254929298,0.4433026254929298
cat__diag_1_41,-1.007868441193981,1.007868441193981
cat__diag_1_410,0.31339103855026496,0.31339103855026496
cat__diag_1_411,0.14753541381350654,0.14753541381350654
cat__diag_1_412,-0.08992073363966523,0.08992073363966523
cat__diag_1_413,0.4848716987298939,0.4848716987298939
cat__diag_1_414,0.2614493221434565,0.2614493221434565
cat__diag_1_415,-0.09314307754766518,0.09314307754766518
cat__diag_1_416,-0.6238351778206963,0.6238351778206963
cat__diag_1_417,-0.15909666562393912,0.15909666562393912
cat__diag_1_42,0.10777516215155487,0.10777516215155487
cat__diag_1_420,0.8944059057017372,0.8944059057017372
cat__diag_1_421,0.1381267171154454,0.1381267171154454
cat__diag_1_422,-0.34319944257881835,0.34319944257881835
cat__diag_1_423,0.80043709550299,0.80043709550299
cat__diag_1_424,0.45707443324571945,0.45707443324571945
cat__diag_1_425,-0.043045073030045664,0.043045073030045664
cat__diag_1_426,0.2805680689197823,0.2805680689197823
cat__diag_1_427,0.11835833189800456,0.11835833189800456
cat__diag_1_428,0.38633790707145776,0.38633790707145776
cat__diag_1_429,0.6241890936127298,0.6241890936127298
cat__diag_1_430,-1.450391845083673,1.450391845083673
cat__diag_1_431,-0.2882962414864881,0.2882962414864881
cat__diag_1_432,0.2125294171000101,0.2125294171000101
cat__diag_1_433,0.3955601573460169,0.3955601573460169
cat__diag_1_434,0.4303917818889397,0.4303917818889397
cat__diag_1_435,-0.06674046525878283,0.06674046525878283
cat__diag_1_436,0.0768876646503639,0.0768876646503639
cat__diag_1_437,0.27019923510502025,0.27019923510502025
cat__diag_1_438,0.8260878948550305,0.8260878948550305
cat__diag_1_440,0.5958531497257644,0.5958531497257644
cat__diag_1_441,0.2851015890052007,0.2851015890052007
cat__diag_1_442,-0.049795940364831835,0.049795940364831835
cat__diag_1_443,1.0361620188072482,1.0361620188072482
cat__diag_1_444,0.6739885706356183,0.6739885706356183
cat__diag_1_445,0.07500192636461046,0.07500192636461046
cat__diag_1_446,0.14459936304127063,0.14459936304127063
cat__diag_1_447,0.7603274722909698,0.7603274722909698
cat__diag_1_448,-0.21139515286802482,0.21139515286802482
cat__diag_1_451,0.3006988112279506,0.3006988112279506
cat__diag_1_452,0.8087330988866938,0.8087330988866938
cat__diag_1_453,0.20955890667930427,0.20955890667930427
cat__diag_1_454,-1.0416589118299142,1.0416589118299142
cat__diag_1_455,-0.10397319755403203,0.10397319755403203
cat__diag_1_456,0.1173578310246757,0.1173578310246757
cat__diag_1_457,0.5640068233912643,0.5640068233912643
cat__diag_1_458,-0.25801398023124356,0.25801398023124356
cat__diag_1_459,-0.3420394570704642,0.3420394570704642
cat__diag_1_461,-0.49203894191033276,0.49203894191033276
cat__diag_1_462,-0.8537322962197487,0.8537322962197487
cat__diag_1_463,-0.5429484349843133,0.5429484349843133
cat__diag_1_464,1.0265874166167726,1.0265874166167726
cat__diag_1_465,0.49925768265430676,0.49925768265430676
cat__diag_1_466,0.364585270673511,0.364585270673511
cat__diag_1_47,0.13883362980383013,0.13883362980383013
cat__diag_1_470,-0.3234334040600825,0.3234334040600825
cat__diag_1_471,-0.06854803193522062,0.06854803193522062
cat__diag_1_473,0.5004633983704861,0.5004633983704861
cat__diag_1_474,-0.42184693709877324,0.42184693709877324
cat__diag_1_475,1.1372700717459832,1.1372700717459832
cat__diag_1_477,-0.12692309358889503,0.12692309358889503
cat__diag_1_478,0.8748831947505312,0.8748831947505312
cat__diag_1_48,1.0399806282853847,1.0399806282853847
cat__diag_1_480,-0.06817038612173158,0.06817038612173158
cat__diag_1_481,-0.9226372587340388,0.9226372587340388
cat__diag_1_482,0.06164119827489842,0.06164119827489842
cat__diag_1_483,-0.3561010696857493,0.3561010696857493
cat__diag_1_485,-0.0761423102580345,0.0761423102580345
cat__diag_1_486,-0.14710203638905567,0.14710203638905567
cat__diag_1_487,-0.20298459081250714,0.20298459081250714
cat__diag_1_49,-0.3128753572369134,0.3128753572369134
cat__diag_1_490,-0.27946242516191844,0.27946242516191844
cat__diag_1_491,0.16631396717914584,0.16631396717914584
cat__diag_1_492,0.4873670382380748,0.4873670382380748
cat__diag_1_493,0.15070858204437335,0.15070858204437335
cat__diag_1_494,-0.00014695268582204336,0.00014695268582204336
cat__diag_1_495,-0.6096947750358224,0.6096947750358224
cat__diag_1_496,0.06866958662316486,0.06866958662316486
cat__diag_1_5,0.3953124823230159,0.3953124823230159
cat__diag_1_500,-0.3000468254363625,0.3000468254363625
cat__diag_1_501,-0.3155741725335789,0.3155741725335789
cat__diag_1_506,1.6535122762747123,1.6535122762747123
cat__diag_1_507,0.3553675413497638,0.3553675413497638
cat__diag_1_508,0.6636212630223256,0.6636212630223256
cat__diag_1_510,-0.7722312734781598,0.7722312734781598
cat__diag_1_511,0.5181763214490716,0.5181763214490716
cat__diag_1_512,0.8465265699363044,0.8465265699363044
cat__diag_1_513,-0.17540207928987797,0.17540207928987797
cat__diag_1_514,0.646121568037692,0.646121568037692
cat__diag_1_515,0.5394248309774957,0.5394248309774957
cat__diag_1_516,0.0317347542726162,0.0317347542726162
cat__diag_1_518,0.06225729602663921,0.06225729602663921
cat__diag_1_519,0.10875823935625449,0.10875823935625449
cat__diag_1_52,0.36427257917608624,0.36427257917608624
cat__diag_1_521,-0.8202990972103389,0.8202990972103389
cat__diag_1_522,-1.5519424648278104,1.5519424648278104
cat__diag_1_523,-0.14055275046051247,0.14055275046051247
cat__diag_1_524,-0.4762049068343128,0.4762049068343128
cat__diag_1_526,1.69645115965724,1.69645115965724
cat__diag_1_527,-0.6363573698639604,0.6363573698639604
cat__diag_1_528,-1.5026066295492149,1.5026066295492149
cat__diag_1_529,-0.23168586850375747,0.23168586850375747
cat__diag_1_53,0.17515593584032627,0.17515593584032627
cat__diag_1_530,0.09417217664430602,0.09417217664430602
cat__diag_1_531,0.024400215982891462,0.024400215982891462
cat__diag_1_532,-0.08114256511495131,0.08114256511495131
cat__diag_1_533,0.3765453060021633,0.3765453060021633
cat__diag_1_534,-0.22238312849043324,0.22238312849043324
cat__diag_1_535,-0.11622032177238431,0.11622032177238431
cat__diag_1_536,-0.1691424476670046,0.1691424476670046
cat__diag_1_537,0.5610603953777517,0.5610603953777517
cat__diag_1_54,-0.7590931991855273,0.7590931991855273
cat__diag_1_540,-0.4869660360411858,0.4869660360411858
cat__diag_1_541,-0.6376443894057776,0.6376443894057776
cat__diag_1_542,-0.2436785252551667,0.2436785252551667
cat__diag_1_550,0.41894863193181237,0.41894863193181237
cat__diag_1_551,0.15159983921210954,0.15159983921210954
cat__diag_1_552,0.4079763978810632,0.4079763978810632
cat__diag_1_553,-0.21678894861684556,0.21678894861684556
cat__diag_1_555,-0.3948878968998234,0.3948878968998234
cat__diag_1_556,-1.0702139669885804,1.0702139669885804
cat__diag_1_557,0.0470746360743555,0.0470746360743555
cat__diag_1_558,0.3291468913452826,0.3291468913452826
cat__diag_1_560,0.19342697692811714,0.19342697692811714
cat__diag_1_562,0.3300705694521287,0.3300705694521287
cat__diag_1_564,0.2658897730381119,0.2658897730381119
cat__diag_1_565,0.07773577596170436,0.07773577596170436
cat__diag_1_566,-1.3604894416108495,1.3604894416108495
cat__diag_1_567,0.6849427848765479,0.6849427848765479
cat__diag_1_568,0.13006286761571,0.13006286761571
cat__diag_1_569,-0.1501639821393366,0.1501639821393366
cat__diag_1_57,-0.1270634984471296,0.1270634984471296
cat__diag_1_570,-0.7543833735880976,0.7543833735880976
cat__diag_1_571,0.5243629770868055,0.5243629770868055
cat__diag_1_572,0.577058465858295,0.577058465858295
cat__diag_1_573,-0.4408921018059132,0.4408921018059132
cat__diag_1_574,0.12191853458832992,0.12191853458832992
cat__diag_1_575,0.4868148932749195,0.4868148932749195
cat__diag_1_576,0.6792659277270127,0.6792659277270127
cat__diag_1_577,0.35184111311725774,0.35184111311725774
cat__diag_1_578,0.17956756261073767,0.17956756261073767
cat__diag_1_579,-0.6573272102914632,0.6573272102914632
cat__diag_1_58,-0.23160506391341817,0.23160506391341817
cat__diag_1_580,0.6044468298047585,0.6044468298047585
cat__diag_1_581,0.3193580097073998,0.3193580097073998
cat__diag_1_582,-0.281830693301103,0.281830693301103
cat__diag_1_583,-0.6640858695415787,0.6640858695415787
cat__diag_1_584,0.2905595364852008,0.2905595364852008
cat__diag_1_585,0.3025464821235252,0.3025464821235252
cat__diag_1_586,0.7632751087179307,0.7632751087179307
cat__diag_1_588,1.1940498600397031,1.1940498600397031
cat__diag_1_590,-0.32647588339854566,0.32647588339854566
cat__diag_1_591,0.36720862390732156,0.36720862390732156
cat__diag_1_592,0.5564097405363809,0.5564097405363809
cat__diag_1_593,0.8480353412678264,0.8480353412678264
cat__diag_1_594,0.5996408116525948,0.5996408116525948
cat__diag_1_595,0.14502158804130363,0.14502158804130363
cat__diag_1_596,-0.8788242724362114,0.8788242724362114
cat__diag_1_598,0.4725760854776082,0.4725760854776082
cat__diag_1_599,0.023302053240099416,0.023302053240099416
cat__diag_1_600,0.6890172884960408,0.6890172884960408
cat__diag_1_601,-1.1000476947132674,1.1000476947132674
cat__diag_1_602,-0.23339491841340523,0.23339491841340523
cat__diag_1_603,-0.08199049923122972,0.08199049923122972
cat__diag_1_604,-0.42332643771464856,0.42332643771464856
cat__diag_1_607,-0.16989852753438187,0.16989852753438187
cat__diag_1_608,0.8526098080519313,0.8526098080519313
cat__diag_1_61,-0.11647052568223254,0.11647052568223254
cat__diag_1_610,-0.29151181691782935,0.29151181691782935
cat__diag_1_611,0.385464771946468,0.385464771946468
cat__diag_1_614,-0.5287760156093483,0.5287760156093483
cat__diag_1_615,-0.17106774574840972,0.17106774574840972
cat__diag_1_616,-1.4908155587434269,1.4908155587434269
cat__diag_1_617,-1.1977809904559744,1.1977809904559744
cat__diag_1_618,-0.6045388585681537,0.6045388585681537
cat__diag_1_619,1.229868866496384,1.229868866496384
cat__diag_1_620,-0.7778630758351672,0.7778630758351672
cat__diag_1_621,-1.2149784619902984,1.2149784619902984
cat__diag_1_622,-0.4109376799002807,0.4109376799002807
cat__diag_1_623,-0.2865537260209379,0.2865537260209379
cat__diag_1_625,-0.6106847255056281,0.6106847255056281
cat__diag_1_626,-0.27849420764922106,0.27849420764922106
cat__diag_1_627,0.24685455168706305,0.24685455168706305
cat__diag_1_632,-0.10682216625604603,0.10682216625604603
cat__diag_1_633,-0.3100238819213735,0.3100238819213735
cat__diag_1_634,-0.09751858045753659,0.09751858045753659
cat__diag_1_637,-0.09740021311654913,0.09740021311654913
cat__diag_1_641,-0.4055983048181841,0.4055983048181841
cat__diag_1_642,0.7667591136298838,0.7667591136298838
cat__diag_1_643,2.0327579733270214,2.0327579733270214
cat__diag_1_644,1.4852039732037245,1.4852039732037245
cat__diag_1_646,1.93795657813525,1.93795657813525
cat__diag_1_647,-0.36520205544076917,0.36520205544076917
cat__diag_1_648,0.36463859670134113,0.36463859670134113
cat__diag_1_652,-0.5995899133277475,0.5995899133277475
cat__diag_1_653,-0.18606901267392603,0.18606901267392603
cat__diag_1_654,-0.5947676968704355,0.5947676968704355
cat__diag_1_655,-0.24575620975408763,0.24575620975408763
cat__diag_1_656,-1.0424322088248381,1.0424322088248381
cat__diag_1_657,-0.07626978661896901,0.07626978661896901
cat__diag_1_658,0.8358045522863959,0.8358045522863959
cat__diag_1_659,0.11528327421695983,0.11528327421695983
cat__diag_1_66,-0.5240783532599751,0.5240783532599751
cat__diag_1_660,0.44354661263077705,0.44354661263077705
cat__diag_1_661,-1.0576018362416137,1.0576018362416137
cat__diag_1_663,-0.32539157995095286,0.32539157995095286
cat__diag_1_664,-0.7815022149784637,0.7815022149784637
cat__diag_1_665,-0.12584590805602786,0.12584590805602786
cat__diag_1_669,-0.2663508980977121,0.2663508980977121
cat__diag_1_671,-0.025571999149965226,0.025571999149965226
cat__diag_1_674,-0.4124694071529604,0.4124694071529604
cat__diag_1_680,0.2077614275476334,0.2077614275476334
cat__diag_1_681,0.3135597525097053,0.3135597525097053
cat__diag_1_682,-0.07105549512212353,0.07105549512212353
cat__diag_1_683,-0.2646760273231931,0.2646760273231931
cat__diag_1_684,-0.09047018740191197,0.09047018740191197
cat__diag_1_685,0.30288373305048194,0.30288373305048194
cat__diag_1_686,-0.7520131507482087,0.7520131507482087
cat__diag_1_691,-0.089350996082918,0.089350996082918
cat__diag_1_692,-0.4240137473573076,0.4240137473573076
cat__diag_1_693,0.35001201546039284,0.35001201546039284
cat__diag_1_694,0.26858510959973086,0.26858510959973086
cat__diag_1_695,-0.3095243783589596,0.3095243783589596
cat__diag_1_696,0.5984392375633242,0.5984392375633242
cat__diag_1_7,-0.20235302992465473,0.20235302992465473
cat__diag_1_70,0.2057322275960303,0.2057322275960303
cat__diag_1_700,-0.14932078743251848,0.14932078743251848
cat__diag_1_703,-0.1427809864959936,0.1427809864959936
cat__diag_1_704,-0.14434943209065465,0.14434943209065465
cat__diag_1_705,0.38995145411007054,0.38995145411007054
cat__diag_1_706,-0.2784380416705932,0.2784380416705932
cat__diag_1_707,0.5567336823635672,0.5567336823635672
cat__diag_1_708,-0.6740423395229904,0.6740423395229904
cat__diag_1_709,0.8454482964859611,0.8454482964859611
cat__diag_1_710,0.4954952340848865,0.4954952340848865
cat__diag_1_711,0.5574049937357807,0.5574049937357807
cat__diag_1_714,0.2286203824319686,0.2286203824319686
cat__diag_1_715,0.1956122983495184,0.1956122983495184
cat__diag_1_716,0.38551897480676073,0.38551897480676073
cat__diag_1_717,0.3911929737598662,0.3911929737598662
cat__diag_1_718,0.9720952975829745,0.9720952975829745
cat__diag_1_719,0.45050668046955467,0.45050668046955467
cat__diag_1_720,-0.6396312810882101,0.6396312810882101
cat__diag_1_721,-0.1467648251041316,0.1467648251041316
cat__diag_1_722,-0.3063437125090043,0.3063437125090043
cat__diag_1_723,-1.1750556846374125,1.1750556846374125
cat__diag_1_724,-0.28046089079806863,0.28046089079806863
cat__diag_1_725,-1.0099500186649195,1.0099500186649195
cat__diag_1_726,-0.8107095543804868,0.8107095543804868
cat__diag_1_727,0.028545789084488057,0.028545789084488057
cat__diag_1_728,0.22831941319777416,0.22831941319777416
cat__diag_1_729,0.018166380882134313,0.018166380882134313
cat__diag_1_730,0.21518885368809046,0.21518885368809046
cat__diag_1_731,1.0640343680795281,1.0640343680795281
cat__diag_1_732,-0.17210117557432786,0.17210117557432786
cat__diag_1_733,-0.029418515263599947,0.029418515263599947
cat__diag_1_734,-0.4585564948914983,0.4585564948914983
cat__diag_1_735,-0.24555449507592333,0.24555449507592333
cat__diag_1_736,0.4086251911307431,0.4086251911307431
cat__diag_1_737,1.1349067797605288,1.1349067797605288
cat__diag_1_738,0.08326486376849478,0.08326486376849478
cat__diag_1_745,-0.830996038211646,0.830996038211646
cat__diag_1_746,-0.7347152513600193,0.7347152513600193
cat__diag_1_747,-0.4149105557148207,0.4149105557148207
cat__diag_1_75,-0.2893884686566775,0.2893884686566775
cat__diag_1_751,-0.5200421170549119,0.5200421170549119
cat__diag_1_753,0.6713679095809671,0.6713679095809671
cat__diag_1_756,1.3295241338401556,1.3295241338401556
cat__diag_1_759,-0.3954450143499049,0.3954450143499049
cat__diag_1_78,-0.8780452090956997,0.8780452090956997
cat__diag_1_780,-0.012232536030825499,0.012232536030825499
cat__diag_1_781,0.5731367545447312,0.5731367545447312
cat__diag_1_782,-0.17262376405206964,0.17262376405206964
cat__diag_1_783,-0.04568848157615549,0.04568848157615549
cat__diag_1_784,-0.25214508502031846,0.25214508502031846
cat__diag_1_785,0.18393885125608986,0.18393885125608986
cat__diag_1_786,-0.0727704423326569,0.0727704423326569
cat__diag_1_787,0.8018133535697329,0.8018133535697329
cat__diag_1_788,0.4449601668531248,0.4449601668531248
cat__diag_1_789,0.1971309661712182,0.1971309661712182
cat__diag_1_79,0.4187814504310408,0.4187814504310408
cat__diag_1_790,0.539415554159786,0.539415554159786
cat__diag_1_791,-0.14477525398347493,0.14477525398347493
cat__diag_1_792,0.5345876600773144,0.5345876600773144
cat__diag_1_793,-0.46848264731062084,0.46848264731062084
cat__diag_1_794,0.1733112590952447,0.1733112590952447
cat__diag_1_795,-0.24987905301404342,0.24987905301404342
cat__diag_1_796,0.39212620067648185,0.39212620067648185
cat__diag_1_797,-0.436524514858545,0.436524514858545
cat__diag_1_799,0.11770992590348536,0.11770992590348536
cat__diag_1_8,0.12686053240015077,0.12686053240015077
cat__diag_1_800,-0.4360035186310968,0.4360035186310968
cat__diag_1_801,-0.2858911299560886,0.2858911299560886
cat__diag_1_802,-0.5412476379390929,0.5412476379390929
cat__diag_1_803,-0.11776328409994705,0.11776328409994705
cat__diag_1_804,-0.003971362128915182,0.003971362128915182
cat__diag_1_805,0.06378153920825254,0.06378153920825254
cat__diag_1_806,0.4846134901800421,0.4846134901800421
cat__diag_1_807,-0.015294347471211398,0.015294347471211398
cat__diag_1_808,0.1322909846870585,0.1322909846870585
cat__diag_1_810,-0.8424313813174378,0.8424313813174378
cat__diag_1_812,0.04890293331584918,0.04890293331584918
cat__diag_1_813,-0.22971718429794113,0.22971718429794113
cat__diag_1_814,-0.6064533823839535,0.6064533823839535
